,ISSUER_CODE,RATING,RATING_ECAI_CODE,RATING_DATE
1535,COMS_360592,AAA,CCXR,2011-06-30
1542,COMS_360599,AAA,BRILLIANCE,2023-07-26
1543,COMS_360599,AAA,CCXI,2023-08-24
1539,COMS_360599,AAA,DAGONG,2021-06-29
1541,COMS_360599,AAA,GOLDEN,2023-06-25
1538,COMS_360599,AAA,LHCRATING,2020-07-28
1540,COMS_360599,AAA,LHRATINGS,2023-06-02
1537,COMS_360599,AA+,PENGYUAN,2019-05-31
1545,COMS_36067,AAA,CCXI,2023-07-13
1544,COMS_36067,AA,DAGONG,2011-06-26
1546,COMS_36067,AAA,LHRATINGS,2023-07-17
1550,COMS_360802,AAA,CCXI,2023-07-18
1549,COMS_360802,AAA,CCXR,2018-09-10
1547,COMS_360802,AA-,CHINARATIN,2015-06-02
1548,COMS_360802,AAA,LHRATINGS,2017-08-21
1551,COMS_36098,AA+,BRILLIANCE,2017-04-07
1553,COMS_36098,AA+,CCXI,2023-05-22
1552,COMS_36098,AA+,CCXR,2018-05-28
1554,COMS_36118,AAA,LHCRATING,2023-02-06
1555,COMS_36118,AAA,LHRATINGS,2023-08-11
1556,COMS_36167,AA+,CCXI,2023-08-14
1557,COMS_36175,A+,CCXI,2020-07-31
1558,COMS_36175,A+,LHRATINGS,2023-07-24
1560,COMS_36184,AAA,BRILLIANCE,2023-06-28
1559,COMS_36184,AA+,PENGYUAN,2013-08-13
1563,COMS_361964,AAA,CCXI,2023-07-06
1561,COMS_361964,AAA-,CHINARATIN,2014-06-12
1564,COMS_361964,AAA,DAGONG,2023-07-28
1562,COMS_361964,AAA,LHRATINGS,2015-06-26
1566,COMS_362094,AAA,CCXI,2023-05-23
1565,COMS_362094,AA+,DAGONG,2017-06-15
1567,COMS_362096,AAA,BRILLIANCE,2023-06-29
1569,COMS_362336,AAA,BRILLIANCE,2023-02-14
1570,COMS_362336,AAA,CCXI,2023-07-24
1568,COMS_362336,AAA,DAGONG,2018-07-19
1571,COMS_362755,AAA,CCXI,2023-07-05
1573,COMS_362863,AAA,CCXI,2023-08-16
1572,COMS_362863,AAA-,CHINARATIN,2014-06-11
1577,COMS_362995,AAA,CCXI,2023-05-26
1575,COMS_362995,AAA,CCXR,2013-12-05
1576,COMS_362995,AA+,CHINARATIN,2016-06-23
1574,COMS_362995,AA+,LHRATINGS,2011-12-31
1578,COMS_36378,AA+,CCXI,2023-07-31
1579,COMS_36379,AAA,LHRATINGS,2023-06-30
1580,COMS_36852,AA,DAGONG,2017-07-27
1581,COMS_36852,AA+,LHRATINGS,2023-09-01
1582,COMS_37054,AA+,LHRATINGS,2023-07-27
1584,COMS_37082,AA+,CCXI,2023-08-30
1583,COMS_37082,AA,DAGONG,2019-07-29
1587,COMS_37142,AA+,BRILLIANCE,2023-07-28
1585,COMS_37142,AA,CCXI,2019-07-30
1586,COMS_37142,AA+,GOLDEN,2023-06-29
1588,COMS_37191,AA+,DAGONG,2017-03-24
1589,COMS_37191,AA+,LHRATINGS,2023-07-28
1591,COMS_37398,AA+,CCXI,2023-07-26
1590,COMS_37398,AA+,LHRATINGS,2023-06-16
1592,COMS_37403,AA+,BRILLIANCE,2023-08-08
1593,COMS_37419,AA,CCXI,2018-09-21
1594,COMS_37419,AA+,GOLDEN,2020-01-13
1596,COMS_37985,AAA,CCXI,2023-07-20
1595,COMS_37985,AAA,FAREAST,2019-11-14
1597,COMS_38060,AA+,BRILLIANCE,2022-07-29
1598,COMS_38063,AA+,CCXI,2023-06-08
1599,COMS_38129,AAA,CCXI,2014-12-26
1600,COMS_38180,AAA,CCXI,2023-09-01
1601,COMS_38251,AA+,CCXI,2023-07-26
1602,COMS_38464,AAA,LHRATINGS,2023-07-13
1604,COMS_38570,AAA,CCXI,2023-09-13
1603,COMS_38570,AAA,CCXR,2018-09-17
1605,COMS_38668,AA+,LHRATINGS,2023-07-28
1606,COMS_38749,AA+,BRILLIANCE,2014-07-28
1607,COMS_38775,AA+,CCXI,2023-07-18
1608,COMS_38794,AAA,CCXI,2023-07-21
1610,COMS_38844,AAA,CCXI,2023-07-27
1609,COMS_38844,AA+,LHRATINGS,2017-07-20
1611,COMS_38915,A,CHINARATIN,2014-06-16
1612,COMS_38915,AA,GOLDEN,2018-08-20
1613,COMS_38915,AA,LHRATINGS,2018-12-10
1614,COMS_39153,AAA,CCXI,2023-07-27
1616,COMS_39244,AAA,CCXI,2023-07-04
1615,COMS_39244,AAA,CCXR,2019-05-28
1618,COMS_39470,AAA,CCXI,2023-07-25
1617,COMS_39470,AAA,LHRATINGS,2018-07-24
1620,COMS_39542,AA+,CCXI,2023-07-28
1619,COMS_39542,AA+,DAGONG,2021-07-30
1621,COMS_39555,AAA,LHRATINGS,2023-07-17
1622,COMS_39556,AA-,BRILLIANCE,2020-07-20
1623,COMS_39556,AA-,LHRATINGS,2021-07-29
1626,COMS_39823,AA+,BRILLIANCE,2021-07-28
1624,COMS_39823,AA,CHINARATIN,2015-06-29
1627,COMS_39823,AAA,GOLDEN,2023-06-16
1625,COMS_39823,AA+,LHRATINGS,2020-07-24
1628,COMS_39823,AAA,PENGYUAN,2023-08-21
1629,COMS_39864,AA,BRILLIANCE,2023-07-21
1630,COMS_39864,AA+,DAGONG,2023-07-24
1632,COMS_40206,AAA,CCXI,2020-09-30
1631,COMS_40206,AAA,CCXR,2018-07-02
1633,COMS_40206,AAA,LHRATINGS,2023-05-29
1636,COMS_40212,AAA,CCXI,2023-09-06
1634,COMS_40212,AAA,GOLDEN,2023-05-22
1635,COMS_40212,AAA,LHRATINGS,2023-07-27
1637,COMS_46278,AA+,CCXI,2023-08-03
1638,COMS_46355,AA,DAGONG,2013-07-15
1639,COMS_46355,AA+,LHRATINGS,2023-07-31
1640,COMS_46525,AAA,CCXI,2023-09-13
1641,COMS_46832,AAA,LHRATINGS,2023-07-14
1642,COMS_53166,AAA,DAGONG,2019-07-26
1643,COMS_53166,AAA,LHRATINGS,2023-07-26
1644,COMS_53441,AA,CHINARATIN,2015-07-01
1646,COMS_53441,AAA,DAGONG,2020-07-10
1645,COMS_53441,AAA,LHCRATING,2019-06-12
1647,COMS_53441,AAA,LHRATINGS,2023-06-21
1648,COMS_53448,AA+,CCXI,2023-07-27
1649,COMS_54741,AAA,CCXI,2023-07-24
1651,COMS_54767,AAA,LHCRATING,2019-11-01
1650,COMS_54767,AA+,LHRATINGS,2016-08-05
1652,COMS_54805,AA,BRILLIANCE,2021-07-29
1653,COMS_54805,AA+,GOLDEN,2023-08-14
1655,COMS_55381,AAA,CCXI,2023-06-27
1654,COMS_55381,AAA,CCXR,2018-07-23
1656,COMS_55381,AAA,LHRATINGS,2023-08-07
1658,COMS_55413,AA,CCXI,2023-07-28
1657,COMS_55413,AA,DAGONG,2020-07-29
1659,COMS_55440,AAA,CCXI,2023-07-27
1660,COMS_55450,AAA,LHRATINGS,2023-07-27
1661,COMS_55460,AA+,CCXI,2021-07-29
1662,COMS_55460,AA+,GOLDEN,2023-06-21
1663,COMS_55546,AA,CCXI,2023-07-28
1664,COMS_55893,AAA,LHRATINGS,2021-07-23
1665,COMS_55904,AA+,DAGONG,2023-05-29
1666,COMS_55907,AA+,LHRATINGS,2023-07-25
1667,COMS_55918,AAA,LHRATINGS,2022-06-30
1668,COMS_55918,AAA,STD_POORS,2023-06-01
1669,COMS_55921,AAA,CCXI,2023-07-27
1670,COMS_55924,AA,LHRATINGS,2022-07-21
1671,COMS_55925,AAA,LHRATINGS,2023-05-06
1673,COMS_55926,AAA,CCXI,2023-07-25
1672,COMS_55926,AAA,LHRATINGS,2022-07-20
1674,COMS_55927,AAA,LHRATINGS,2022-10-21
1675,COMS_56487,AA,CCXI,2021-07-27
1676,COMS_56636,A+,BRILLIANCE,2018-07-30
1677,COMS_56636,AA-,CCXI,2021-07-30
1678,COMS_56636,AA,PENGYUAN,2023-07-31
1679,COMS_56639,AAA,CCXI,2015-04-16
1682,COMS_57131,AA+,CCXI,2023-07-26
1680,COMS_57131,AA-,CHINARATIN,2015-07-13
1681,COMS_57131,AA+,DAGONG,2021-08-06
1683,COMS_57317,AAA,CCXR,2011-06-15
1684,COMS_57317,AAA,CHINARATIN,2014-11-13
1685,COMS_57317,AAA,LHCRATING,2015-11-12
1686,COMS_57317,AAA,LHRATINGS,2022-05-23
1688,COMS_57318,AAA,CHINARATIN,2015-07-16
1687,COMS_57318,AAA,DAGONG,2008-01-25
1689,COMS_57318,AAA,LHCRATING,2020-10-15
1690,COMS_57318,AAA,LHRATINGS,2023-09-05
1691,COMS_58527,AA-,LHRATINGS,2023-07-27
1692,COMS_59826,AA+,BRILLIANCE,2023-06-21
1693,COMS_59827,AA,DAGONG,2020-07-28
1697,COMS_59837,AAA,CCXI,2023-05-29
1696,COMS_59837,AAA,CCXR,2019-09-16
1695,COMS_59837,AAA,CHINARATIN,2015-04-27
1694,COMS_59837,AAA,DAGONG,2012-08-24
1698,COMS_59837,AAA,GOLDEN,2023-09-05
1699,COMS_61048,AA+,BRILLIANCE,2023-07-28
1700,COMS_61048,AA,DAGONG,2023-07-31
1703,COMS_64672,AAA,CCXI,2018-02-07
1702,COMS_64672,AA,CHINARATIN,2015-05-13
1701,COMS_64672,AA,LHRATINGS,2008-07-22
1704,COMS_65959,AA,LHRATINGS,2023-08-01
1705,COMS_66358,AAA,LHCRATING,2020-04-28
1706,COMS_66358,AAA,LHRATINGS,2023-07-17
1707,COMS_66436,AA-,CCXI,2019-07-31
1708,COMS_66436,AA-,LHRATINGS,2023-06-30
1709,COMS_66921,AA,LHRATINGS,2021-11-11
1710,COMS_67585,AAA,LHRATINGS,2023-06-27
1713,COMS_68835,AAA,BRILLIANCE,2023-07-07
1711,COMS_68835,AA+,LHCRATING,2020-03-23
1712,COMS_68835,AA+,LHRATINGS,2020-12-14
1716,COMS_69666,AAA,CCXI,2023-08-22
1715,COMS_69666,AAA,CCXR,2017-09-27
1714,COMS_69666,AA+,DAGONG,2015-05-26
1718,COMS_72993,AAA,BRILLIANCE,2023-06-20
1717,COMS_72993,AAA,LHCRATING,2020-10-09
1719,COMS_72993,AAA,LHRATINGS,2023-09-12
1720,COMS_75756,AA,LHRATINGS,2020-08-13
1721,COMS_77562,AA+,LHCRATING,2020-09-16
1722,COMS_77562,AA+,LHRATINGS,2023-06-21
1724,COMS_7855,AAA,CCXI,2023-08-09
1723,COMS_7855,AAA,CCXR,2020-02-12
1726,COMS_7857,AAA,BRILLIANCE,2023-07-05
1725,COMS_7857,AAA,DAGONG,2023-03-27
1727,COMS_7859,AAA,BRILLIANCE,2023-07-27
1729,COMS_7859,AAA,CCXI,2023-07-31
1728,COMS_7859,AAA,PENGYUAN,2023-07-28
1733,COMS_7863,AAA,CCXI,2023-09-08
1730,COMS_7863,AAA,CCXR,2020-02-10
1731,COMS_7863,AAA,DAGONG,2021-05-11
1732,COMS_7863,AAA,LHRATINGS,2023-05-30
1734,COMS_7867,AA+,BRILLIANCE,2017-12-15
1735,COMS_7867,AAA,DAGONG,2023-09-14
1736,COMS_7870,AAA,LHRATINGS,2023-06-27
1737,COMS_7871,AA+,LHRATINGS,2022-07-27
1739,COMS_7872,AAA,CCXI,2023-08-08
1738,COMS_7872,AAA,CCXR,2018-05-18
1740,COMS_7873,AAA,LHCRATING,2020-10-21
1741,COMS_7873,AAA,LHRATINGS,2023-07-20
1744,COMS_7877,AA+,BRILLIANCE,2023-06-26
1743,COMS_7877,AA+,CCXI,2019-05-09
1742,COMS_7877,AA,CCXR,2014-04-30
1746,COMS_7878,AA,BRILLIANCE,2023-07-27
1745,COMS_7878,AA,DAGONG,2018-08-08
1747,COMS_7878,AA,LHRATINGS,2023-07-27
1748,COMS_7879,AAA,LHRATINGS,2023-07-17
1751,COMS_7881,AAA,CCXI,2023-07-14
1749,COMS_7881,AAA,DAGONG,2022-04-28
1750,COMS_7881,AAA,GOLDEN,2023-06-19
1753,COMS_7881,AAA,LHRATINGS,2023-09-11
1752,COMS_7881,AAA,STD_POORS,2023-07-28
1756,COMS_7882,AAA,BRILLIANCE,2023-07-24
1755,COMS_7882,AAA,CCXI,2023-07-20
1759,COMS_7882,AAA,DAGONG,2023-09-12
1754,COMS_7882,AAA,GOLDEN,2023-06-21
1757,COMS_7882,AAA,LHRATINGS,2023-07-31
1758,COMS_7882,AAA,PENGYUAN,2023-07-31
1760,COMS_7883,AAA,CCXI,2023-06-20
1761,COMS_7883,AAA,LHRATINGS,2023-07-27
1762,COMS_7884,AAA,CCXI,2023-08-29
1764,COMS_7885,AAA,CCXI,2023-07-27
1763,COMS_7885,AAA,LHRATINGS,2023-07-19
1766,COMS_7889,AAA,BRILLIANCE,2023-07-28
1767,COMS_7889,AAA,CCXI,2023-09-08
1765,COMS_7889,AAA,LHRATINGS,2022-05-11
1769,COMS_7893,AAA,BRILLIANCE,2023-09-12
1768,COMS_7893,AAA,CCXI,2014-05-13
1770,COMS_7895,AAA,LHCRATING,2020-10-19
1771,COMS_7895,AAA,LHRATINGS,2023-06-25
1772,COMS_7897,AA+,BRILLIANCE,2012-10-10
1775,COMS_7897,AAA,CCXI,2023-08-24
1773,COMS_7897,AAA,CCXR,2019-04-10
1774,COMS_7897,AAA,DAGONG,2022-05-16
1777,COMS_7904,AAA,CCXI,2023-07-24
1776,COMS_7904,AAA,CCXR,2013-05-13
1778,COMS_7904,AAA,LHRATINGS,2023-08-16
1781,COMS_7909,AAA,BRILLIANCE,2023-07-27
1779,COMS_7909,AAA,CCXI,2023-07-05
1780,COMS_7909,AAA,LHRATINGS,2023-07-20
1783,COMS_7919,AA,GOLDEN,2021-07-16
1782,COMS_7919,AA-,LHRATINGS,2021-07-12
1785,COMS_7961,AAA,CCXI,2023-08-10
1784,COMS_7961,AAA,CCXR,2019-11-15
1787,COMS_7966,AAA,CCXI,2023-03-20
1786,COMS_7966,AAA,DAGONG,2019-07-29
1788,COMS_7966,AAA,LHRATINGS,2023-07-25
1791,COMS_7967,AA+,BRILLIANCE,2023-07-28
1789,COMS_7967,AA,DAGONG,2021-07-29
1790,COMS_7967,AA+,GOLDEN,2023-07-25
1792,COMS_7973,AAA,DAGONG,2018-07-27
1793,COMS_7973,AAA,LHRATINGS,2023-07-10
1794,COMS_85167,AA,BRILLIANCE,2021-06-10
1795,COMS_92199,AA,LHRATINGS,2020-07-28
1796,COMS_93175,AA+,GOLDEN,2023-09-01
1797,COMS_9825,AAA,LHRATINGS,2023-08-08
1799,COMS_9826,AAA,CCXI,2023-07-10
1798,COMS_9826,AAA,GOLDEN,2023-05-31
1801,COMS_9826,AAA,LHRATINGS,2023-08-30
1800,COMS_9826,AAA,STD_POORS,2023-07-11
1802,COMS_9827,AAA,LHRATINGS,2023-07-25
1804,COMS_9828,AAA,DAGONG,2023-05-24
1803,COMS_9828,AAA,GOLDEN,2023-05-17
1805,COMS_9829,AAA,LHRATINGS,2023-07-27
1806,COMS_9830,AAA,BRILLIANCE,2018-07-31
1807,COMS_9830,AAA,CCXI,2023-07-19
1808,COMS_9830,AAA,GOLDEN,2023-07-20
1809,COMS_9830,AAA,LHRATINGS,2023-07-26
1812,COMS_9831,AAA,CCXI,2023-06-19
1811,COMS_9831,AAA,DAGONG,2023-05-12
1810,COMS_9831,AAA,LHRATINGS,2021-06-04
1814,COMS_9832,AA+,CCXI,2023-05-22
1813,COMS_9832,AA+,CCXR,2018-03-28
1815,COMS_98719,AA,DAGONG,2021-07-29
1816,COMS_98719,AA+,GOLDEN,2023-07-27
1818,COMS_9897,AAA,CCXI,2023-06-27
1817,COMS_9897,AAA,CCXR,2019-07-17
1819,COMS_9925,AAA,DAGONG,2022-07-22
1820,COMS_9925,AAA,LHRATINGS,2023-07-26
1821,COMS_9930,AAA,LHRATINGS,2023-06-15
1823,COMS_9946,AAA,BRILLIANCE,2023-07-28
1822,COMS_9946,AAA,CCXI,2023-06-19
1826,COMS_9965,AAA,BRILLIANCE,2023-06-16
1825,COMS_9965,AAA,CCXI,2023-06-05
1824,COMS_9965,AAA,LHCRATING,2020-02-12
1827,COMS_9965,AAA,LHRATINGS,2023-08-08
1828,COMS_A001,A,BRILLIANCE,2017-07-26
1829,COMS_A002,AA+,BRILLIANCE,2014-06-20
1830,COMS_A002,A+,CHINARATIN,2015-05-28
1831,COMS_A003,AAA,CCXI,2023-07-28
1833,COMS_A005,AA,CCXI,2018-07-26
1832,COMS_A005,A,CHINARATIN,2014-05-16
1837,COMS_A007,AA+,DAGONG,2023-07-28
1836,COMS_A007,AA+,GOLDEN,2023-06-20
1835,COMS_A007,AA,LHRATINGS,2018-07-26
1834,COMS_A007,AA,PENGYUAN,2018-06-26
1839,COMS_A008,AA+,BRILLIANCE,2018-05-21
1838,COMS_A008,A+,CHINARATIN,2015-06-25
1841,COMS_A009,AAA,CCXI,2023-07-03
1840,COMS_A009,AAA,LHRATINGS,2023-06-20
1843,COMS_A011,AA,BRILLIANCE,2016-07-28
1842,COMS_A011,A-,CHINARATIN,2015-07-08
1844,COMS_A012,AA-,CCXI,2013-11-14
1845,COMS_A012,AA,LHCRATING,2017-08-28
1846,COMS_A012,AA,LHRATINGS,2022-07-28
1847,COMS_A013,AA,CCXI,2016-07-15
1848,COMS_A013,AA,DAGONG,2023-06-09
1849,COMS_A014,AA,CCXI,2015-07-24
1850,COMS_A015,AA+,CCXI,2017-07-20
1851,COMS_A016,AA-,LHRATINGS,2013-06-28
1852,COMS_A017,AA-,DAGONG,2018-07-16
1855,COMS_A018,AA,CCXI,2019-04-28
1853,COMS_A018,AA-,DAGONG,2014-07-23
1854,COMS_A018,AA,LHCRATING,2015-06-11
1856,COMS_A019,AA,LHCRATING,2017-06-21
1858,COMS_A019,AA,LHRATINGS,2023-06-16
1857,COMS_A019,AA,PENGYUAN,2018-06-25
1861,COMS_A021,AA,BRILLIANCE,2023-06-27
1859,COMS_A021,AA-,CCXI,2013-10-11
1860,COMS_A021,A,CHINARATIN,2014-05-12
1863,COMS_A022,AA,CCXI,2020-05-13
1862,COMS_A022,A,CHINARATIN,2016-07-08
1864,COMS_A023,AA-,DAGONG,2012-12-20
1866,COMS_A024,AA,CCXI,2014-07-28
1865,COMS_A024,AA-,CHINARATIN,2014-06-19
1867,COMS_A025,AA,BRILLIANCE,2016-07-20
1868,COMS_A025,AA,DAGONG,2018-07-24
1869,COMS_A026,A+,BRILLIANCE,2014-07-16
1870,COMS_A027,AA,CCXI,2019-07-24
1871,COMS_A028,AA+,BRILLIANCE,2021-07-28
1872,COMS_A029,AA-,BRILLIANCE,2016-07-19
1873,COMS_A029,AA,LHCRATING,2019-08-27
1874,COMS_A030,AA,CCXI,2015-02-06
1875,COMS_A031,AA-,CHINARATIN,2016-07-01
1877,COMS_A031,AA+,LHCRATING,2019-07-02
1878,COMS_A031,AA+,LHRATINGS,2023-06-20
1876,COMS_A031,AA,PENGYUAN,2017-05-23
1879,COMS_A032,A+,DAGONG,2016-07-28
1880,COMS_A033,A+,DAGONG,2014-07-28
1883,COMS_A034,AAA,CCXI,2023-07-07
1882,COMS_A034,AAA,CCXR,2018-11-23
1881,COMS_A034,AA-,CHINARATIN,2014-09-05
1885,COMS_A035,AA,BRILLIANCE,2021-07-28
1886,COMS_A035,AA,GOLDEN,2023-07-26
1884,COMS_A035,AA,PENGYUAN,2018-05-22
1887,COMS_A036,A+,LHRATINGS,2012-11-30
1889,COMS_A037,AA,CCXI,2019-07-17
1888,COMS_A037,A,CHINARATIN,2015-06-30
1890,COMS_A037,AA-,DAGONG,2023-06-02
1891,COMS_A038,A,CHINARATIN,2014-11-25
1892,COMS_A038,AA-,DAGONG,2015-07-22
1893,COMS_A039,AA-,CCXI,2012-11-29
1894,COMS_A040,AA,CCXI,2014-07-24
1895,COMS_A042,AA,CCXI,2017-07-26
1897,COMS_A045,AA,GOLDEN,2017-06-23
1896,COMS_A045,AA,PENGYUAN,2017-06-22
1898,COMS_A046,AA-,CCXI,2016-07-29
1899,COMS_A047,AA,CCXI,2012-12-28
1900,COMS_A048,AA-,BRILLIANCE,2015-07-23
1901,COMS_A049,AA,DAGONG,2019-03-27
1902,COMS_A050,AA,LHRATINGS,2019-06-21
1903,COMS_A051,AA+,CCXI,2023-06-21
1906,COMS_A054,AA,CCXI,2023-06-27
1904,COMS_A054,AA,CCXR,2016-06-28
1905,COMS_A054,AA,PENGYUAN,2018-06-27
1909,COMS_A055,AAA,CCXI,2023-06-28
1907,COMS_A055,AA+,CCXR,2016-02-26
1910,COMS_A055,AAA,DAGONG,2023-07-27
1908,COMS_A055,AA+,LHRATINGS,2016-07-28
1911,COMS_A056,A+,CHINARATIN,2015-09-15
1912,COMS_A056,AA+,LHRATINGS,2023-07-25
1913,COMS_A058,AA,BRILLIANCE,2017-07-27
1915,COMS_A058,AA+,CCXI,2023-07-26
1914,COMS_A058,AA+,GOLDEN,2018-07-24
1916,COMS_A059,AA,DAGONG,2019-09-26
1918,COMS_A060,AA+,BRILLIANCE,2018-07-06
1917,COMS_A060,AA-,CHINARATIN,2014-12-29
1919,COMS_A061,A+,CHINARATIN,2015-06-24
1921,COMS_A061,AA,LHRATINGS,2023-07-24
1920,COMS_A061,AA,PENGYUAN,2020-06-24
1923,COMS_A062,AAA,CCXI,2019-07-26
1922,COMS_A062,AAA-,CHINARATIN,2014-07-29
1924,COMS_A064,AA-,CCXI,2013-12-20
1925,COMS_A064,BBB+,CHINARATIN,2014-01-29
1926,COMS_A066,AA-,CCXI,2012-12-31
1927,COMS_A067,AA-,CCXI,2012-12-28
1930,COMS_A069,AAA,CCXI,2023-06-28
1929,COMS_A069,AAA,CCXR,2018-07-18
1928,COMS_A069,AA,CHINARATIN,2015-07-01
1931,COMS_A070,AA+,CCXI,2021-07-26
1933,COMS_A071,AA,CCXI,2020-06-19
1932,COMS_A071,AA-,DAGONG,2016-07-27
1934,COMS_A072,AA+,CCXI,2018-02-28
1935,COMS_A073,AA+,BRILLIANCE,2023-05-17
1937,COMS_A074,AA+,DAGONG,2021-06-28
1936,COMS_A074,AA+,GOLDEN,2020-07-28
1942,COMS_A075,AAA,CCXI,2023-07-28
1938,COMS_A075,AA+,CHINARATIN,2015-07-20
1939,COMS_A075,AAA,DAGONG,2022-07-27
1940,COMS_A075,AAA,GOLDEN,2023-06-20
1941,COMS_A075,AAA,LHRATINGS,2023-06-28
1943,COMS_A079,A+,LHRATINGS,2013-06-07
1945,COMS_A081,A+,CHINARATIN,2015-04-23
1944,COMS_A081,AA+,DAGONG,2014-06-10
1946,COMS_A081,AA,LHRATINGS,2022-06-16
1947,COMS_A082,AA-,DAGONG,2013-06-17
1950,COMS_A083,AA,CCXI,2021-06-28
1948,COMS_A083,AA,CCXR,2014-08-04
1949,COMS_A083,AA,PENGYUAN,2019-06-10
1952,COMS_A085,AAA,CCXI,2022-06-29
1951,COMS_A085,A+,LHRATINGS,2013-05-21
1953,COMS_A086,AA-,CCXI,2013-02-06
1956,COMS_A087,AA,DAGONG,2022-06-09
1954,COMS_A087,AA-,LHRATINGS,2018-06-22
1955,COMS_A087,AA+,PENGYUAN,2020-06-23
1958,COMS_A088,AA,LHRATINGS,2023-07-21
1957,COMS_A088,AA,PENGYUAN,2020-06-24
1961,COMS_A089,AA,DAGONG,2023-07-28
1960,COMS_A089,AA,LHRATINGS,2022-10-17
1959,COMS_A089,AA,PENGYUAN,2022-08-05
1962,COMS_A090,A+,BRILLIANCE,2015-07-30
1963,COMS_A091,A-,CHINARATIN,2015-05-21
1964,COMS_A091,AA,LHCRATING,2016-09-20
1965,COMS_A091,AA,LHRATINGS,2017-06-20
1966,COMS_A093,AA-,DAGONG,2014-07-04
1968,COMS_A095,AA-,CCXI,2017-07-21
1967,COMS_A095,BBB+,CHINARATIN,2014-05-07
1972,COMS_A096,AA+,CCXI,2023-08-24
1970,COMS_A096,AA+,DAGONG,2021-08-10
1969,COMS_A096,AA,GOLDEN,2020-06-24
1971,COMS_A096,AA+,LHRATINGS,2023-06-21
1974,COMS_A097,AA+,BRILLIANCE,2023-07-27
1973,COMS_A097,AA,LHRATINGS,2017-07-25
1975,COMS_A101,AA,PENGYUAN,2018-08-22
1977,COMS_A102,AA+,CCXI,2023-07-27
1976,COMS_A102,AA,DAGONG,2018-06-02
1979,COMS_A103,AA+,BRILLIANCE,2022-07-22
1978,COMS_A103,A,CHINARATIN,2014-05-19
1980,COMS_A104,AA-,CCXI,2016-07-20
1981,COMS_A105,AA+,CCXI,2022-07-18
1982,COMS_A106,AA-,CCXI,2013-02-27
1984,COMS_A107,AA+,BRILLIANCE,2022-08-04
1983,COMS_A107,A+,CHINARATIN,2015-10-13
1985,COMS_A108,AA-,CCXI,2015-07-02
1986,COMS_A109,AA-,DAGONG,2012-12-18
1987,COMS_A110,AA-,LHRATINGS,2014-07-15
1990,COMS_A111,AA+,BRILLIANCE,2022-05-25
1989,COMS_A111,AA+,DAGONG,2021-02-05
1991,COMS_A111,AA+,GOLDEN,2023-07-24
1988,COMS_A111,AA+,LHRATINGS,2020-07-28
1993,COMS_A112,AA,CCXI,2016-07-26
1992,COMS_A112,A,CHINARATIN,2014-05-21
1995,COMS_A113,AA,CCXI,2020-07-23
1994,COMS_A113,AA,PENGYUAN,2018-06-26
1997,COMS_A114,A-,CHINARATIN,2014-07-07
1998,COMS_A114,AAA,DAGONG,2023-07-27
1996,COMS_A114,AA-,LHRATINGS,2014-06-25
1999,COMS_A115,AA,LHRATINGS,2019-01-31
2000,COMS_A116,AA,PENGYUAN,2020-08-07
2001,COMS_A117,AA-,DAGONG,2016-07-12
2002,COMS_A118,AA,CCXI,2013-04-27
2003,COMS_A118,A+,CHINARATIN,2013-09-25
2004,COMS_A119,AA+,BRILLIANCE,2014-07-25
2005,COMS_A119,AA+,CCXI,2014-10-24
2006,COMS_A119,AA-,CHINARATIN,2015-07-06
2008,COMS_A120,AA,BRILLIANCE,2020-07-29
2007,COMS_A120,AA-,CCXI,2014-07-28
2009,COMS_A121,A+,BRILLIANCE,2013-03-08
2010,COMS_A122,AA-,BRILLIANCE,2013-03-15
2011,COMS_A123,AA-,DAGONG,2015-07-15
2012,COMS_A124,AA,LHRATINGS,2022-07-25
2014,COMS_A125,A+,CHINARATIN,2015-05-11
2015,COMS_A125,AA,DAGONG,2020-07-28
2013,COMS_A125,AA,LHCRATING,2015-01-23
2018,COMS_A126,AA-,CCXI,2017-07-27
2017,COMS_A126,AA-,CCXR,2016-08-15
2016,COMS_A126,A+,LHRATINGS,2014-05-27
2019,COMS_A127,AA-,CCXI,2015-07-22
2021,COMS_A128,AA+,CCXI,2023-06-27
2020,COMS_A128,AA+,LHRATINGS,2019-06-13
2022,COMS_A129,AA+,BRILLIANCE,2011-11-15
2024,COMS_A130,AAA,BRILLIANCE,2023-07-25
2023,COMS_A130,AA,CHINARATIN,2014-06-19
2027,COMS_A131,AA,BRILLIANCE,2016-06-24
2025,COMS_A131,A,CHINARATIN,2014-06-10
2026,COMS_A131,AA-,DAGONG,2014-12-11
2028,COMS_A132,A+,CCXI,2013-04-26
2029,COMS_A133,AA,CCXI,2020-06-18
2030,COMS_A134,AA-,CCXI,2014-07-10
2031,COMS_A135,AA-,CCXI,2014-07-25
2034,COMS_A137,AA,BRILLIANCE,2017-06-16
2036,COMS_A137,AA,CCXI,2020-05-22
2035,COMS_A137,AA,CCXR,2017-08-30
2032,COMS_A137,A,CHINARATIN,2014-11-21
2033,COMS_A137,AA,DAGONG,2016-06-13
2039,COMS_A139,AA+,BRILLIANCE,2023-08-22
2037,COMS_A139,AA-,DAGONG,2012-12-17
2038,COMS_A139,AA+,GOLDEN,2021-07-27
2040,COMS_A141,AA-,LHRATINGS,2015-07-28
2041,COMS_A141,AA-,PENGYUAN,2018-06-25
2044,COMS_A142,AA,BRILLIANCE,2023-06-20
